iucn_sid;am_sid;sciname;cat_code;pop_trend;spatial_source;rgn_id;rgn_name;n_cells;presence;n_spp_rgn
183434;Fis-28954;Anisotremus caesius;LC;unknown;am;137;Ecuador;43;NA;5057
183436;Fis-28933;Gnathophis cinctus;LC;unknown;am;137;Ecuador;52;NA;5057
183437;Fis-150746;Lile nigrofasciata;LC;unknown;am;137;Ecuador;9;NA;5057
183443;Fis-35628;Myripristis leiognathus;LC;stable;am;137;Ecuador;41;NA;5057
183444;Fis-17284;Pareques viola;LC;unknown;am;137;Ecuador;42;NA;5057
183445;Fis-29035;Odontoscion eurymesops;VU;unknown;am;137;Ecuador;11;NA;5057
183446;Fis-113987;Tomicodon boehlkei;LC;stable;am;137;Ecuador;41;NA;5057
183449;Fis-35788;Prionotus ruscarius;LC;unknown;am;137;Ecuador;44;NA;5057
183450;Fis-28981;Enchelycore octaviana;LC;unknown;am;137;Ecuador;41;NA;5057
183451;Fis-130311;Bollmannia marginalis;DD;NA;am;137;Ecuador;39;NA;5057
183454;Fis-113852;Gobiosoma chiquita;LC;unknown;am;137;Ecuador;31;NA;5057
183459;Fis-113951;Microgobius cyclolepis;LC;unknown;am;137;Ecuador;25;NA;5057
183463;Fis-113736;Bollmannia gomezi;DD;NA;am;137;Ecuador;42;NA;5057
183464;Fis-22982;Anchoa lucida;LC;unknown;am;137;Ecuador;38;NA;5057
183467;Fis-35580;Engyophrys sanctilaurentii;LC;unknown;am;137;Ecuador;44;NA;5057
183471;Fis-29043;Larimus argenteus;LC;unknown;am;137;Ecuador;39;NA;5057
183474;Fis-148829;Dactyloscopus minutus;LC;unknown;am;137;Ecuador;30;NA;5057
183475;Fis-113923;Ctenogobius sagittula;LC;unknown;am;137;Ecuador;39;NA;5057
183479;Fis-133385;Protemblemaria bicirrus;LC;unknown;am;137;Ecuador;36;NA;5057
183480;Fis-156277;Dactyloscopus fimbriatus;LC;unknown;am;137;Ecuador;5;NA;5057
183482;Fis-138557;Dactyloscopus lacteus;VU;unknown;am;137;Ecuador;14;NA;5057
183487;Fis-62914;Haemulon scudderii;LC;unknown;am;137;Ecuador;33;NA;5057
183489;Fis-26928;Anisotremus interruptus;LC;unknown;am;137;Ecuador;41;NA;5057
183490;Fis-26950;Gobiosoma paradoxum;LC;stable;am;137;Ecuador;39;NA;5057
183491;Fis-10993;Scorpaena mystes;LC;unknown;am;137;Ecuador;43;NA;5057
183492;Fis-113745;Chriolepis zebra;LC;unknown;am;137;Ecuador;5;NA;5057
183497;Fis-142281;Dactylagnus parvus;LC;unknown;am;137;Ecuador;36;NA;5057
183498;Fis-29009;Ichthyapus selachops;LC;unknown;am;137;Ecuador;25;NA;5057
183499;Fis-165022;Occidentarius platypogon;LC;unknown;am;137;Ecuador;3;NA;5057
183500;Fis-113601;Chaenopsis deltarrhis;DD;NA;am;137;Ecuador;1;NA;5057
183501;Fis-29061;Stellifer ericymba;LC;unknown;am;137;Ecuador;25;NA;5057
183504;Fis-113158;Arcos erythrops;LC;unknown;am;137;Ecuador;36;NA;5057
183507;Fis-28962;Haemulopsis axillaris;LC;unknown;am;137;Ecuador;17;NA;5057
183508;Fis-35747;Synodus evermanni;LC;unknown;am;137;Ecuador;48;NA;5057
183509;Fis-139556;Chiloconger dentatus;LC;unknown;am;137;Ecuador;115;NA;5057
183510;Fis-21918;Corvula macrops;DD;NA;am;137;Ecuador;25;NA;5057
183515;Fis-24921;Pseudupeneus grandisquamis;LC;unknown;am;137;Ecuador;41;NA;5057
183517;Fis-113908;Elacatinus puncticulatus;LC;unknown;am;137;Ecuador;38;NA;5057
183521;Fis-113462;Dactyloscopus pectoralis;LC;unknown;am;137;Ecuador;43;NA;5057
183522;Fis-28890;Antennatus strigatus;LC;unknown;am;137;Ecuador;43;NA;5057
183526;Fis-28980;Anarchias galapagensis;LC;unknown;am;137;Ecuador;25;NA;5057
183528;Fis-27844;Paralichthys adspersus;LC;unknown;am;137;Ecuador;13;NA;5057
183532;Fis-30772;Balistes polylepis;LC;unknown;am;137;Ecuador;41;NA;5057
183534;Fis-58211;Orthopristis forbesi;DD;NA;am;137;Ecuador;15;NA;5057
183541;Fis-142283;Dactyloscopus lunaticus;LC;unknown;am;137;Ecuador;37;NA;5057
183543;Fis-24605;Eucinostomus gracilis;LC;unknown;am;137;Ecuador;41;NA;5057
183544;Fis-148850;Dactyloscopus amnis;LC;unknown;am;137;Ecuador;1;NA;5057
183545;Fis-26931;Bathygobius andrei;LC;stable;am;137;Ecuador;42;NA;5057
183547;Fis-35690;Syacium latifrons;LC;unknown;am;137;Ecuador;41;NA;5057
183553;Fis-113384;Lonchopisthus sinuscalifornicus;LC;unknown;am;137;Ecuador;41;NA;5057
183555;Fis-58234;Malacoctenus tetranemus;LC;unknown;am;137;Ecuador;40;NA;5057
183559;Fis-49263;Ctenosciaena peruviana;DD;NA;am;137;Ecuador;1;NA;5057
183563;Fis-148896;Arcos poecilophthalmus;VU;unknown;am;137;Ecuador;14;NA;5057
183566;Fis-133353;Bregmaceros bathymaster;LC;unknown;am;137;Ecuador;72;NA;5057
183569;Fis-35724;Stellifer mancorensis;LC;unknown;am;137;Ecuador;25;NA;5057
183570;Fis-24713;Ilypnus gilberti;LC;unknown;am;137;Ecuador;39;NA;5057
183573;Fis-169111;Elacatinus janssi;LC;unknown;am;137;Ecuador;4;NA;5057
183574;Fis-28885;Achirus scutum;LC;unknown;am;137;Ecuador;40;NA;5057
183575;Fis-28942;Cheilopogon dorsomacula;LC;unknown;am;137;Ecuador;24;NA;5057
183579;Fis-29758;Caranx caballus;LC;unknown;am;137;Ecuador;41;NA;5057
183580;Fis-29044;Elattarchus archidium;LC;unknown;am;137;Ecuador;37;NA;5057
183581;Fis-23210;Paralonchurus peruanus;LC;unknown;am;137;Ecuador;3;NA;5057
183584;Fis-29017;Lepophidium prorates;LC;unknown;am;137;Ecuador;40;NA;5057
183585;Fis-136327;Tomicodon chilensis;LC;unknown;am;137;Ecuador;30;NA;5057
183593;Fis-26911;Porichthys margaritatus;LC;unknown;am;137;Ecuador;42;NA;5057
183595;Fis-35622;Hyporhamphus gilli;LC;unknown;am;137;Ecuador;43;NA;5057
183596;Fis-22800;Lutjanus viridis;LC;unknown;am;137;Ecuador;38;NA;5057
183597;Fis-141776;Gymnothorax phalarus;LC;unknown;am;137;Ecuador;45;NA;5057
183598;Fis-24493;Chilara taylori;LC;unknown;am;137;Ecuador;42;NA;5057
183599;Fis-136332;Tomicodon petersii;LC;unknown;am;137;Ecuador;41;NA;5057
183601;Fis-35594;Symphurus chabanaudi;LC;unknown;am;137;Ecuador;38;NA;5057
183602;Fis-24772;Menticirrhus undulatus;DD;NA;am;137;Ecuador;41;NA;5057
183603;Fis-132669;Gobiesox pinniger;LC;unknown;am;137;Ecuador;4;NA;5057
183605;Fis-113645;Ekemblemaria myersi;LC;unknown;am;137;Ecuador;36;NA;5057
183606;Fis-35603;Symphurus prolatinaris;LC;unknown;am;137;Ecuador;42;NA;5057
183613;Fis-158897;Ogilbia nigromarginata;LC;unknown;am;137;Ecuador;5;NA;5057
183619;Fis-22842;Anchoa curta;LC;unknown;am;137;Ecuador;39;NA;5057
183620;Fis-35611;Anisotremus taeniatus;LC;unknown;am;137;Ecuador;31;NA;5057
183622;Fis-35751;Synodus sechurae;LC;unknown;am;137;Ecuador;40;NA;5057
183631;Fis-35689;Paralichthys woolmani;DD;NA;am;137;Ecuador;38;NA;5057
183632;Fis-35680;Citharichthys gilberti;LC;unknown;am;137;Ecuador;42;NA;5057
183636;Fis-23802;Selene brevoortii;LC;unknown;am;137;Ecuador;31;NA;5057
183637;Fis-127725;Tylosurus pacificus;LC;unknown;am;137;Ecuador;332;NA;5057
183638;Fis-125627;Dactylagnus mundus;LC;unknown;am;137;Ecuador;41;NA;5057
183639;Fis-35721;Paralonchurus goodei;LC;unknown;am;137;Ecuador;36;NA;5057
183640;Fis-32737;Apogon dovii;LC;unknown;am;137;Ecuador;43;NA;5057
183642;Fis-30878;Prionotus stephanophrys;LC;unknown;am;137;Ecuador;42;NA;5057
183643;Fis-35639;Muraena clepsydra;LC;unknown;am;137;Ecuador;43;NA;5057
183645;Fis-29021;Cyclopsetta panamensis;LC;unknown;am;137;Ecuador;42;NA;5057
183648;Fis-29041;Menticirrhus elongatus;LC;unknown;am;137;Ecuador;26;NA;5057
183649;Fis-32739;Bathygobius ramosus;LC;stable;am;137;Ecuador;41;NA;5057
183650;Fis-149224;Ptereleotris carinata;LC;unknown;am;137;Ecuador;23;NA;5057
183651;Fis-124203;Haemulon flaviguttatum;LC;unknown;am;137;Ecuador;24;NA;5057
183654;Fis-113546;Paraclinus tanygnathus;LC;unknown;am;137;Ecuador;1;NA;5057
183655;Fis-113633;Malacoctenus hubbsi;LC;unknown;am;137;Ecuador;6;NA;5057
183656;Fis-32725;Ancylopsetta dendritica;LC;unknown;am;137;Ecuador;37;NA;5057
183657;Fis-23352;Anchoa nasus;LC;unknown;am;137;Ecuador;45;NA;5057
183658;Fis-28888;Trinectes fonsecensis;LC;unknown;am;137;Ecuador;30;NA;5057
183660;Fis-58200;Antennatus sanguineus;LC;unknown;am;137;Ecuador;43;NA;5057
183662;Fis-23681;Opisthonema libertate;LC;stable;am;137;Ecuador;36;NA;5057
183664;Fis-28987;Muraena argus;LC;unknown;am;137;Ecuador;33;NA;5057
183666;Fis-124208;Ophichthus remiger;LC;unknown;am;137;Ecuador;42;NA;5057
183667;Fis-24906;Polydactylus approximans;LC;unknown;am;137;Ecuador;43;NA;5057
183668;Fis-132433;Gymneleotris seminudus;LC;unknown;am;137;Ecuador;43;NA;5057
183669;Fis-29040;Menticirrhus nasus;LC;unknown;am;137;Ecuador;38;NA;5057
183671;Fis-35787;Prionotus horrens;LC;unknown;am;137;Ecuador;39;NA;5057
183672;Fis-130313;Bollmannia ocellata;DD;NA;am;137;Ecuador;41;NA;5057
183675;Fis-35619;Eucinostomus currani;LC;unknown;am;137;Ecuador;38;NA;5057
183676;Fis-113669;Emblemaria nivipes;DD;NA;am;137;Ecuador;34;NA;5057
183678;Fis-24228;Ophichthus zophochir;LC;unknown;am;137;Ecuador;42;NA;5057
183679;Fis-150017;Enneanectes carminalis;LC;unknown;am;137;Ecuador;38;NA;5057
183680;Fis-169083;Genyatremus dovii;LC;unknown;am;137;Ecuador;41;NA;5057
183683;Fis-35602;Symphurus oligomerus;LC;unknown;am;137;Ecuador;47;NA;5057
183684;Fis-30732;Trachinotus paitensis;LC;unknown;am;137;Ecuador;42;NA;5057
183685;Fis-30654;Seriola peruana;LC;unknown;am;137;Ecuador;40;NA;5057
183686;Fis-146099;Cynoscion nortoni;DD;NA;am;137;Ecuador;5;NA;5057
183688;Fis-30088;Hemicaranx zelotes;LC;unknown;am;137;Ecuador;42;NA;5057
183690;Fis-137837;Xenichthys agassizii;VU;unknown;am;137;Ecuador;20;NA;5057
183691;Fis-32769;Xenichthys xanti;LC;unknown;am;137;Ecuador;41;NA;5057
183692;Fis-24227;Ophichthus triserialis;LC;unknown;am;137;Ecuador;44;NA;5057
183693;Fis-28911;Sufflamen verres;LC;unknown;am;137;Ecuador;34;NA;5057
183697;Fis-167416;Sargocentron suborbitalis;LC;stable;am;137;Ecuador;33;NA;5057
183699;Fis-113667;Emblemaria hypacanthus;LC;unknown;am;137;Ecuador;40;NA;5057
183700;Fis-35769;Scorpaena russula;LC;unknown;am;137;Ecuador;41;NA;5057
183701;Fis-113545;Paraclinus sini;LC;unknown;am;137;Ecuador;1;NA;5057
183704;Fis-35750;Synodus scituliceps;LC;unknown;am;137;Ecuador;40;NA;5057
183707;Fis-127137;Echiodon exsilium;LC;unknown;am;137;Ecuador;35;NA;5057
183709;Fis-23496;Ethmidium maculatum;DD;NA;am;137;Ecuador;40;NA;5057
183713;Fis-28993;Xenomugil thoburni;LC;unknown;am;137;Ecuador;39;NA;5057
183714;Fis-28959;Orthopristis chalceus;LC;unknown;am;137;Ecuador;37;NA;5057
183719;Fis-30728;Trachinotus kennedyi;LC;unknown;am;137;Ecuador;41;NA;5057
183720;Fis-30438;Opisthonema berlangai;VU;unknown;am;137;Ecuador;17;NA;5057
183726;Fis-29038;Micropogonias altipinnis;LC;unknown;am;137;Ecuador;38;NA;5057
183727;Fis-113558;Xenomedea rhodopyga;LC;unknown;am;137;Ecuador;6;NA;5057
183730;Fis-113553;Starksia spinipenis;LC;unknown;am;137;Ecuador;38;NA;5057
183733;Fis-28904;Atherinella nepenthe;LC;unknown;am;137;Ecuador;15;NA;5057
183734;Fis-122901;Aphos porosus;LC;unknown;am;137;Ecuador;34;NA;5057
183737;Fis-166685;Fowlerichthys avalonis;LC;unknown;am;137;Ecuador;52;NA;5057
183740;Fis-29060;Stellifer chrysoleuca;LC;unknown;am;137;Ecuador;38;NA;5057
183743;Fis-25018;Syngnathus auliscus;LC;unknown;am;137;Ecuador;41;NA;5057
183745;Fis-112197;Ogilbia deroyi;LC;unknown;am;137;Ecuador;12;NA;5057
183751;Fis-35759;Bellator gymnostethus;LC;unknown;am;137;Ecuador;38;NA;5057
183752;Fis-126237;Fodiator rostratus;LC;unknown;am;137;Ecuador;45;NA;5057
183756;Fis-24429;Apogon guadalupensis;LC;unknown;am;137;Ecuador;6;NA;5057
183757;Fis-150747;Ilisha fuerthii;LC;unknown;am;137;Ecuador;39;NA;5057
183758;Fis-112194;Brotula ordwayi;LC;unknown;am;137;Ecuador;32;NA;5057
183761;Fis-35686;Hippoglossina macrops;LC;unknown;am;137;Ecuador;30;NA;5057
183763;Fis-23613;Lutjanus aratus;LC;unknown;am;137;Ecuador;43;NA;5057
183764;Fis-113505;Exerpes asper;LC;unknown;am;137;Ecuador;6;NA;5057
183765;Fis-24453;Bagre panamensis;LC;unknown;am;137;Ecuador;38;NA;5057
183767;Fis-30096;Hemiramphus saltator;LC;unknown;am;137;Ecuador;405;NA;5057
183768;Fis-145374;Pontinus strigatus;LC;unknown;am;137;Ecuador;218;NA;5057
183773;Fis-158886;Ogilbia boydwalkeri;LC;unknown;am;137;Ecuador;8;NA;5057
183776;Fis-23550;Hirundichthys rondeletii;LC;unknown;am;137;Ecuador;405;NA;5057
183777;Fis-22779;Lutjanus guttatus;LC;unknown;am;137;Ecuador;38;NA;5057
183780;Fis-22782;Lutjanus jordani;LC;unknown;am;137;Ecuador;43;NA;5057
183782;Fis-58260;Lythrypnus gilberti;VU;unknown;am;137;Ecuador;22;NA;5057
183784;Fis-29059;Pareques perissa;DD;NA;am;137;Ecuador;9;NA;5057
183788;Fis-26969;Paraclinus mexicanus;LC;unknown;am;137;Ecuador;41;NA;5057
183794;Fis-125633;Platygillellus rubellulus;VU;unknown;am;137;Ecuador;20;NA;5057
183795;Fis-28963;Pomadasys branickii;LC;unknown;am;137;Ecuador;39;NA;5057
183796;Fis-35593;Symphurus callopterus;LC;unknown;am;137;Ecuador;50;NA;5057
183799;Fis-30289;Merluccius angustimanus;LC;unknown;am;137;Ecuador;3;NA;5057
183804;Fis-113548;Starksia fulva;LC;unknown;am;137;Ecuador;6;NA;5057
183805;Fis-62853;Girella freminvillei;LC;stable;am;137;Ecuador;26;NA;5057
183808;Fis-23426;Carangoides otrynter;LC;unknown;am;137;Ecuador;20;NA;5057
183810;Fis-35592;Symphurus atramentatus;LC;unknown;am;137;Ecuador;45;NA;5057
183812;Fis-35696;Odontoscion xanthops;LC;unknown;am;137;Ecuador;39;NA;5057
183814;Fis-23536;Hemicaranx leucurus;LC;unknown;am;137;Ecuador;10;NA;5057
183816;Fis-130321;Bollmannia umbrosa;DD;NA;am;137;Ecuador;37;NA;5057
183820;Fis-35407;Prionotus miles;VU;unknown;am;137;Ecuador;18;NA;5057
183821;Fis-32715;Ogcocephalus darwini;LC;unknown;am;137;Ecuador;30;NA;5057
183828;Fis-131316;Ophichthus mecopterus;LC;unknown;am;137;Ecuador;9;NA;5057
183833;Fis-28956;Haemulopsis leuciscus;LC;unknown;am;137;Ecuador;41;NA;5057
183835;Fis-35620;Eucinostomus entomelas;LC;stable;am;137;Ecuador;42;NA;5057
183838;Fis-113480;Gillellus searcheri;LC;unknown;am;137;Ecuador;14;NA;5057
183840;Fis-32757;Labrisomus xanti;LC;unknown;am;137;Ecuador;33;NA;5057
183845;Fis-113467;Gillellus arenicola;LC;unknown;am;137;Ecuador;22;NA;5057
183849;Fis-28408;Kyphosus elegans;LC;stable;am;137;Ecuador;28;NA;5057
183850;Fis-28984;Gymnothorax equatorialis;LC;unknown;am;137;Ecuador;41;NA;5057
183851;Fis-113613;Coralliozetus rosenblatti;LC;unknown;am;137;Ecuador;6;NA;5057
183853;Fis-113550;Starksia galapagensis;VU;unknown;am;137;Ecuador;17;NA;5057
183854;Fis-32756;Labrisomus multiporosus;LC;unknown;am;137;Ecuador;36;NA;5057
183855;Fis-113302;Axoclinus cocoensis;VU;unknown;am;137;Ecuador;7;NA;5057
183859;Fis-62604;Gymnothorax porphyreus;LC;unknown;am;137;Ecuador;42;NA;5057
183864;Fis-29031;Bairdiella ensifera;LC;unknown;am;137;Ecuador;28;NA;5057
183866;Fis-29006;Apterichtus equatorialis;LC;unknown;am;137;Ecuador;15;NA;5057
183867;Fis-142282;Dactyloscopus byersi;LC;unknown;am;137;Ecuador;24;NA;5057
183868;Fis-31244;Prognichthys sealei;LC;unknown;am;137;Ecuador;394;NA;5057
183871;Fis-113926;Ctenogobius manglicola;LC;unknown;am;137;Ecuador;26;NA;5057
183872;Fis-29810;Chloroscombrus orqueta;LC;unknown;am;137;Ecuador;43;NA;5057
183873;Fis-58221;Acanthemblemaria castroi;VU;unknown;am;137;Ecuador;20;NA;5057
183874;Fis-27805;Diapterus peruvianus;LC;unknown;am;137;Ecuador;39;NA;5057
183878;Fis-23089;Cetengraulis mysticetus;LC;stable;am;137;Ecuador;43;NA;5057
183881;Fis-35606;Symphurus williamsi;LC;unknown;am;137;Ecuador;39;NA;5057
183889;Fis-29015;Lepophidium microlepis;LC;unknown;am;137;Ecuador;27;NA;5057
183891;Fis-35610;Prognichthys tringa;LC;unknown;am;137;Ecuador;26;NA;5057
183897;Fis-35785;Prionotus albirostris;LC;unknown;am;137;Ecuador;41;NA;5057
183901;Fis-29066;Cynoscion squamipinnis;LC;unknown;am;137;Ecuador;39;NA;5057
183905;Fis-144874;Myrichthys pantostigmius;LC;unknown;am;137;Ecuador;6;NA;5057
183906;Fis-35599;Symphurus melanurus;LC;unknown;am;137;Ecuador;31;NA;5057
183910;Fis-23680;Opisthonema bulleri;LC;stable;am;137;Ecuador;40;NA;5057
183916;Fis-113878;Gobulus hancocki;LC;unknown;am;137;Ecuador;38;NA;5057
183917;Fis-22995;Anchovia macrolepidota;LC;unknown;am;137;Ecuador;42;NA;5057
183919;Fis-35786;Prionotus birostratus;LC;unknown;am;137;Ecuador;39;NA;5057
183920;Fis-147762;Trinectes xanthurus;LC;unknown;am;137;Ecuador;10;NA;5057
183921;Fis-32717;Muraena lentiginosa;LC;unknown;am;137;Ecuador;41;NA;5057
183922;Fis-23683;Opisthopterus dovii;LC;unknown;am;137;Ecuador;39;NA;5057
183926;Fis-24925;Quietula y-cauda;LC;unknown;am;137;Ecuador;12;NA;5057
183929;Fis-30318;Mugil hospes;LC;unknown;am;137;Ecuador;43;NA;5057
183930;Fis-116143;Grammonus diagrammus;LC;unknown;am;137;Ecuador;37;NA;5057
183931;Fis-23535;Harengula thrissina;LC;unknown;am;137;Ecuador;43;NA;5057
183932;Fis-27804;Achirus mazatlanus;LC;unknown;am;137;Ecuador;42;NA;5057
183933;Fis-29025;Hippoglossina tetrophthalma;LC;unknown;am;137;Ecuador;41;NA;5057
183937;Fis-28708;Orthopristis cantharinus;DD;NA;am;137;Ecuador;40;NA;5057
183940;Fis-32768;Scorpaena histrio;LC;unknown;am;137;Ecuador;43;NA;5057
183941;Fis-151200;Chaenopsis alepidota;LC;unknown;am;137;Ecuador;24;NA;5057
183943;Fis-170461;Gobioclinus dendriticus;VU;unknown;am;137;Ecuador;42;NA;5057
183947;Fis-32743;Bollmannia chlamydes;LC;unknown;am;137;Ecuador;20;NA;5057
183948;Fis-23615;Lutjanus argentiventris;LC;unknown;am;137;Ecuador;41;NA;5057
183949;Fis-132403;Paraclinus ditrichus;DD;NA;am;137;Ecuador;23;NA;5057
183952;Fis-113607;Coralliozetus micropes;LC;unknown;am;137;Ecuador;5;NA;5057
183956;Fis-28957;Haemulopsis nitidus;LC;unknown;am;137;Ecuador;43;NA;5057
183965;Fis-29573;Trachurus murphyi;DD;NA;am;137;Ecuador;276;NA;5057
183967;Fis-28999;Lophiodes spilurus;LC;unknown;am;137;Ecuador;50;NA;5057
183970;Fis-121542;Brotula clarkae;DD;NA;am;137;Ecuador;61;NA;5057
183971;Fis-24464;Bellator xenisma;LC;unknown;am;137;Ecuador;3;NA;5057
183972;Fis-23671;Oligoplites altus;LC;unknown;am;137;Ecuador;42;NA;5057
183975;Fis-113956;Microgobius curtus;LC;unknown;am;137;Ecuador;26;NA;5057
183977;Fis-24907;Polydactylus opercularis;LC;unknown;am;137;Ecuador;42;NA;5057
183982;Fis-35552;Argentina aliceae;LC;unknown;am;137;Ecuador;46;NA;5057
183986;Fis-28893;Bagre pinnimaculatus;LC;unknown;am;137;Ecuador;23;NA;5057
183988;Fis-35682;Citharichthys platophrys;LC;unknown;am;137;Ecuador;41;NA;5057
183989;Fis-35698;Menticirrhus paitensis;LC;unknown;am;137;Ecuador;43;NA;5057
183991;Fis-24482;Caulolatilus princeps;LC;unknown;am;137;Ecuador;41;NA;5057
183993;Fis-24691;Hyporhamphus rosae;DD;NA;am;137;Ecuador;43;NA;5057
183994;Fis-24946;Scorpaenodes xyris;LC;unknown;am;137;Ecuador;43;NA;5057
183996;Fis-34265;Cynoscion phoxocephalus;LC;unknown;am;137;Ecuador;37;NA;5057
184003;Fis-23867;Trachinotus stilbe;LC;unknown;am;137;Ecuador;40;NA;5057
184004;Fis-58246;Chaenopsis schmitti;VU;unknown;am;137;Ecuador;37;NA;5057
184005;Fis-29016;Lepophidium pardale;LC;unknown;am;137;Ecuador;47;NA;5057
184006;Fis-30155;Kathetostoma averruncus;LC;unknown;am;137;Ecuador;52;NA;5057
184008;Fis-28946;Cheilopogon xenopterus;LC;unknown;am;137;Ecuador;322;NA;5057
184009;Fis-113313;Axoclinus lucillae;LC;unknown;am;137;Ecuador;36;NA;5057
184010;Fis-28948;Cypselurus callopterus;LC;unknown;am;137;Ecuador;32;NA;5057
184011;Fis-113732;Barbulifer pantherinus;DD;NA;am;137;Ecuador;4;NA;5057
184012;Fis-113495;Gillellus semicinctus;LC;unknown;am;137;Ecuador;42;NA;5057
184013;Fis-113814;Parrella maxillaris;LC;unknown;am;137;Ecuador;37;NA;5057
184019;Fis-35723;Stellifer illecebrosus;LC;unknown;am;137;Ecuador;41;NA;5057
184023;Fis-35613;Conodon serrifer;LC;unknown;am;137;Ecuador;40;NA;5057
184026;Fis-134033;Heteroconger pellegrini;LC;unknown;am;137;Ecuador;20;NA;5057
184029;Fis-24761;Lythrypnus zebra;LC;unknown;am;137;Ecuador;12;NA;5057
184032;Fis-35702;Larimus acclivis;LC;unknown;am;137;Ecuador;37;NA;5057
184036;Fis-113782;Microgobius miraflorensis;LC;unknown;am;137;Ecuador;30;NA;5057
184039;Fis-116314;Carapus dubius;DD;NA;am;137;Ecuador;1;NA;5057
184041;Fis-32758;Myrichthys tigrinus;LC;unknown;am;137;Ecuador;43;NA;5057
184046;Fis-30335;Myrophis vafer;LC;unknown;am;137;Ecuador;41;NA;5057
184050;Fis-23673;Oligoplites saurus ssp. inornatus;LC;unknown;am;137;Ecuador;43;NA;5057
184055;Fis-31614;Doryrhamphus excisus ssp. excisus;LC;unknown;am;137;Ecuador;35;NA;5057
184056;Fis-54081;Sardinops sagax ssp. sagax;LC;unknown;am;137;Ecuador;30;NA;5057
185142;Fis-29876;Cryptotrema corallinum;LC;unknown;am;137;Ecuador;2;NA;5057
185196;Fis-156279;Starksia guadalupae;LC;stable;am;137;Ecuador;3;NA;5057
185933;Fis-167323;Zapogon evermanni;LC;unknown;am;137;Ecuador;12;NA;5057
185994;Fis-22225;Eucinostomus argenteus;LC;stable;am;137;Ecuador;41;NA;5057
186005;Fis-30060;Gobiesox strumosus;LC;unknown;am;137;Ecuador;43;NA;5057
189818;Fis-48224;Lestidiops jayakari;LC;unknown;am;137;Ecuador;379;NA;5057
190067;Fis-29877;Cryptopsaras couesii;LC;unknown;am;137;Ecuador;403;NA;5057
190070;Fis-23749;Pseudocaranx dentex;LC;unknown;am;137;Ecuador;34;NA;5057
190071;Fis-23432;Channomuraena vittata;LC;unknown;am;137;Ecuador;11;NA;5057
190073;Fis-24539;Desmodema polystictum;LC;unknown;am;137;Ecuador;405;NA;5057
190080;Fis-24931;Remora osteochir;LC;stable;am;137;Ecuador;405;NA;5057
190087;Fis-27737;Pollichthys mauli;LC;unknown;am;137;Ecuador;400;NA;5057
190089;Fis-33804;Diceratias pileatus;LC;unknown;am;137;Ecuador;389;NA;5057
190090;Fis-30742;Trichiurus lepturus;LC;stable;am;137;Ecuador;57;NA;5057
190093;Fis-25410;Malacocephalus laevis;LC;unknown;am;137;Ecuador;66;NA;5057
190099;Fis-33799;Lestidium atlanticum;LC;unknown;am;137;Ecuador;82;NA;5057
190107;Fis-24609;Eumecichthys fiski;LC;unknown;am;137;Ecuador;378;NA;5057
190109;Fis-52159;Chiasmodon subniger;LC;unknown;am;137;Ecuador;389;NA;5057
190116;Fis-30255;Luvarus imperialis;LC;unknown;am;137;Ecuador;405;NA;5057
190117;Fis-23106;Decapterus macarellus;LC;unknown;am;137;Ecuador;57;NA;5057
190118;Fis-29291;Argyropelecus affinis;LC;unknown;am;137;Ecuador;405;NA;5057
190130;Fis-34764;Argyripnus atlanticus;LC;unknown;am;137;Ecuador;32;NA;5057
190133;Fis-23454;Cyclothone microdon;LC;stable;am;137;Ecuador;396;NA;5057
190145;Fis-33796;Sternoptyx pseudobscura;LC;unknown;am;137;Ecuador;388;NA;5057
190147;Fis-31235;Searsia koefoedi;LC;unknown;am;137;Ecuador;76;NA;5057
190149;Fis-33790;Malacosteus niger;LC;unknown;am;137;Ecuador;393;NA;5057
190157;Fis-49079;Lophodolos acanthognathus;LC;unknown;am;137;Ecuador;376;NA;5057
190163;Fis-30017;Exocoetus obtusirostris;LC;unknown;am;137;Ecuador;43;NA;5057
190164;Fis-22187;Decapterus tabl;LC;stable;am;137;Ecuador;57;NA;5057
190168;Fis-22157;Mugil curema;LC;unknown;am;137;Ecuador;52;NA;5057
190180;Fis-32361;Gigantura indica;LC;unknown;am;137;Ecuador;396;NA;5057
190183;Fis-24676;Histrio histrio;LC;stable;am;137;Ecuador;43;NA;5057
190198;Fis-28101;Talismania antillarum;LC;unknown;am;137;Ecuador;393;NA;5057
190201;Fis-33095;Acanthonus armatus;LC;unknown;am;137;Ecuador;9;NA;5057
